DateTime,timestamp,Open,High,Low,Close,Volume,data_get_time
2022-04-02,1648857600000,46279.92,47197.96,45610.0,45806.21,2310.471212,2024-03-27 04:49:38
2022-04-03,1648944000000,45806.21,47435.89,45529.0,46418.31,1728.474965,2024-03-27 04:49:38
2022-04-04,1649030400000,46418.31,46884.61,45096.75,46590.38,2421.453932,2024-03-27 04:49:38
2022-04-05,1649116800000,46590.38,47195.58,45337.27,45488.93,4180.822815,2024-03-27 04:49:38
2022-04-06,1649203200000,45488.93,45508.0,43114.09,43175.09,5004.900674,2024-03-27 04:49:38
2022-04-07,1649289600000,43175.09,43898.97,42740.02,43447.67,3904.959633,2024-03-27 04:49:38
2022-04-08,1649376000000,43447.67,43971.91,42100.0,42276.04,4031.901687,2024-03-27 04:49:38
2022-04-09,1649462400000,42276.04,42800.68,42117.01,42746.05,1906.673752,2024-03-27 04:49:38
2022-04-10,1649548800000,42746.05,43413.6,41880.0,42151.82,2338.760482,2024-03-27 04:49:38
2022-04-11,1649635200000,42151.82,42409.85,39180.89,39524.11,7883.472062,2024-03-27 04:49:38
2022-04-12,1649721600000,39524.11,40699.99,39254.47,40067.1,5197.294158,2024-03-27 04:49:38
2022-04-13,1649808000000,40067.1,41544.57,39580.7,41138.2,2367.863126,2024-03-27 04:49:38
2022-04-14,1649894400000,41138.2,41490.73,39557.21,39953.53,1398.007652,2024-03-27 04:49:38
2022-04-15,1649980800000,39953.53,40861.03,39770.86,40554.93,1120.824172,2024-03-27 04:49:38
2022-04-16,1650067200000,40554.93,40700.0,39997.37,40375.27,852.607043,2024-03-27 04:49:38
2022-04-17,1650153600000,40375.27,40595.68,39545.46,39686.18,1083.408195,2024-03-27 04:49:38
2022-04-18,1650240000000,39686.18,41099.8,38539.14,40797.06,2537.006852,2024-03-27 04:49:38
2022-04-19,1650326400000,40797.06,41764.88,40569.1,41495.27,1866.683213,2024-03-27 04:49:38
2022-04-20,1650412800000,41495.27,42200.0,40828.57,41356.04,2470.742783,2024-03-27 04:49:38
2022-04-21,1650499200000,41356.04,42972.47,39750.0,40484.32,6185.689675,2024-03-27 04:49:38
2022-04-22,1650585600000,40484.32,40798.43,39180.01,39707.22,6811.386482,2024-03-27 04:49:38
2022-04-23,1650672000000,39707.22,39973.36,39284.77,39437.61,1708.01893,2024-03-27 04:49:38
2022-04-24,1650758400000,39437.61,39935.02,38936.48,39456.9,2177.7658,2024-03-27 04:49:38
2022-04-25,1650844800000,39456.9,40612.23,38170.08,40421.83,3931.544588,2024-03-27 04:49:38
2022-04-26,1650931200000,40421.83,40787.31,37700.0,38121.28,3692.110369,2024-03-27 04:49:38
2022-04-27,1651017600000,38121.28,39473.0,37882.28,39229.08,3118.480004,2024-03-27 04:49:38
2022-04-28,1651104000000,39229.08,40377.66,38882.55,39746.88,3908.02964,2024-03-27 04:49:38
2022-04-29,1651190400000,39746.88,39921.54,38170.01,38595.03,3547.86361,2024-03-27 04:49:38
2022-04-30,1651276800000,38595.03,38791.11,37564.58,37626.05,1811.462904,2024-03-27 04:49:38
2022-05-01,1651363200000,37626.05,38669.99,37380.0,38471.49,2345.71255,2024-03-27 04:49:38
2022-05-02,1651449600000,38471.49,39169.0,38052.17,38523.67,3732.689841,2024-03-27 04:49:38
2022-05-03,1651536000000,38523.67,38763.79,37521.0,37730.95,3148.108898,2024-03-27 04:49:38
2022-05-04,1651622400000,37730.95,40032.79,37665.29,39695.33,4581.912607,2024-03-27 04:49:38
2022-05-05,1651708800000,39695.33,39845.4,35555.0,36554.26,6317.969126,2024-03-27 04:49:38
2022-05-06,1651795200000,36554.26,36669.99,35250.0,36018.37,5322.39094,2024-03-27 04:49:38
2022-05-07,1651881600000,36018.37,36139.47,34776.02,35468.77,2483.667472,2024-03-27 04:49:38
2022-05-08,1651968000000,35468.77,35515.96,33701.01,34046.76,5493.031855,2024-03-27 04:49:38
2022-05-09,1652054400000,34046.76,34256.4,30039.1,30089.17,11160.06441,2024-03-27 04:49:38
2022-05-10,1652140800000,30089.17,32649.95,29715.0,31018.89,17749.795868,2024-03-27 04:49:38
2022-05-11,1652227200000,31018.89,32171.0,27788.23,29128.67,27073.998443,2024-03-27 04:49:38
2022-05-12,1652313600000,29128.67,30227.63,26782.62,29028.65,15939.769669,2024-03-27 04:49:38
2022-05-13,1652400000000,29028.65,31068.85,28767.0,29274.21,13941.603105,2024-03-27 04:49:38
2022-05-14,1652486400000,29274.21,30337.04,28633.86,30082.12,6374.426643,2024-03-27 04:49:38
2022-05-15,1652572800000,30082.12,31455.81,29478.31,31330.65,3639.209214,2024-03-27 04:49:38
2022-05-16,1652659200000,31330.65,31330.65,29099.39,29867.1,4410.288309,2024-03-27 04:49:38
2022-05-17,1652745600000,29867.1,30790.41,29445.13,30442.84,3824.546615,2024-03-27 04:49:38
2022-05-18,1652832000000,30442.84,30715.0,28647.25,28705.6,4927.373222,2024-03-27 04:49:38
2022-05-19,1652918400000,28705.6,30541.94,28690.76,30316.49,4791.165154,2024-03-27 04:49:38
2022-05-20,1653004800000,30316.49,30776.48,28724.0,29205.79,4957.85513,2024-03-27 04:49:38
2022-05-21,1653091200000,29205.79,29655.16,28944.48,29446.83,2145.712133,2024-03-27 04:49:38
2022-05-22,1653177600000,29446.83,30487.79,29256.53,30288.62,2656.815386,2024-03-27 04:49:38
2022-05-23,1653264000000,30288.62,30665.34,28867.03,29112.15,3554.517291,2024-03-27 04:49:38
2022-05-24,1653350400000,29112.15,29885.57,28660.01,29658.72,3531.407874,2024-03-27 04:49:38
2022-05-25,1653436800000,29658.72,30224.13,29335.22,29545.39,3822.92207,2024-03-27 04:49:38
2022-05-26,1653523200000,29545.39,29883.01,28003.34,29194.55,5434.694468,2024-03-27 04:49:38
2022-05-27,1653609600000,29194.55,29393.92,28283.52,28625.97,5165.858865,2024-03-27 04:49:38
2022-05-28,1653696000000,28625.97,29257.6,28523.28,29028.45,1854.96237,2024-03-27 04:49:38
2022-05-29,1653782400000,29028.45,29595.99,28843.73,29467.99,1518.044894,2024-03-27 04:49:38
2022-05-30,1653868800000,29467.99,32228.0,29309.47,31730.87,5648.767868,2024-03-27 04:49:38
2022-05-31,1653955200000,31730.87,32397.99,31225.04,31801.46,4328.982311,2024-03-27 04:49:38
2022-06-01,1654041600000,31801.46,31981.63,29327.9,29809.48,5878.726513,2024-03-27 04:49:38
2022-06-02,1654128000000,29809.48,30700.0,29592.63,30458.67,5089.941368,2024-03-27 04:49:38
2022-06-03,1654214400000,30458.67,30694.28,29270.31,29704.54,4900.604434,2024-03-27 04:49:38
2022-06-04,1654300800000,29704.54,29982.9,29487.74,29870.86,1730.122207,2024-03-27 04:49:38
2022-06-05,1654387200000,29870.86,30236.63,29536.68,29920.8,1896.65778,2024-03-27 04:49:38
2022-06-06,1654473600000,29920.8,31758.79,29888.88,31371.82,5637.268622,2024-03-27 04:49:38
2022-06-07,1654560000000,31371.82,31581.05,29215.38,31123.41,5147.798745,2024-03-27 04:49:38
2022-06-08,1654646400000,31123.41,31320.36,29845.96,30202.58,4243.88759,2024-03-27 04:49:38
2022-06-09,1654732800000,30202.58,30699.99,29946.99,30102.09,2757.744506,2024-03-27 04:49:38
2022-06-10,1654819200000,30102.09,30364.1,28855.01,29088.69,4727.357949,2024-03-27 04:49:38
2022-06-11,1654905600000,29088.69,29437.91,28101.02,28422.39,2510.072893,2024-03-27 04:49:38
2022-06-12,1654992000000,28422.39,28545.35,26559.85,26578.02,4344.944837,2024-03-27 04:49:38
2022-06-13,1655078400000,26578.02,26886.83,21937.0,22485.59,15390.382143,2024-03-27 04:49:38
2022-06-14,1655164800000,22485.59,23369.09,20866.01,22150.09,11397.304219,2024-03-27 04:49:38
2022-06-15,1655251200000,22150.09,22804.62,20104.5,22582.72,15644.531862,2024-03-27 04:49:38
2022-06-16,1655337600000,22582.72,23000.0,20232.0,20401.2,6345.42068,2024-03-27 04:49:38
2022-06-17,1655424000000,20401.2,21370.59,20241.09,20464.85,4804.557857,2024-03-27 04:49:38
2022-06-18,1655510400000,20464.85,20777.27,17625.01,18980.4,8872.652904,2024-03-27 04:49:38
2022-06-19,1655596800000,18980.4,20810.93,17954.64,20574.08,9324.588665,2024-03-27 04:49:38
2022-06-20,1655683200000,20574.08,21074.19,19641.65,20576.55,6298.740617,2024-03-27 04:49:38
2022-06-21,1655769600000,20576.55,21716.66,20345.35,20725.4,5093.787906,2024-03-27 04:49:38
2022-06-22,1655856000000,20725.4,20894.99,19767.27,19991.52,5426.243686,2024-03-27 04:49:38
2022-06-23,1655942400000,19991.52,21238.41,19886.33,21110.97,6015.907672,2024-03-27 04:49:38
2022-06-24,1656028800000,21110.97,21559.28,20739.57,21238.42,5205.770651,2024-03-27 04:49:38
2022-06-25,1656115200000,21238.42,21607.65,20907.81,21491.37,2895.776098,2024-03-27 04:49:38
2022-06-26,1656201600000,21491.37,21882.23,20971.28,21038.91,2253.067899,2024-03-27 04:49:38
2022-06-27,1656288000000,21038.91,21546.11,20518.04,20739.51,3322.170719,2024-03-27 04:49:38
2022-06-28,1656374400000,20739.51,21212.5,20203.59,20280.4,4104.845203,2024-03-27 04:49:38
2022-06-29,1656460800000,20280.4,20433.99,19851.4,20126.0,4940.97315,2024-03-27 04:49:38
2022-06-30,1656547200000,20126.0,20171.76,18625.0,19947.96,9464.0304,2024-03-27 04:49:38
2022-07-01,1656633600000,19947.96,20926.71,18966.84,19281.8,9540.546032,2024-03-27 04:49:38
2022-07-02,1656720000000,19281.8,19447.74,18981.0,19251.74,2966.433388,2024-03-27 04:49:38
2022-07-03,1656806400000,19251.74,19648.13,18780.37,19315.27,2883.062387,2024-03-27 04:49:38
2022-07-04,1656892800000,19315.27,20359.68,19053.02,20237.99,5016.41958,2024-03-27 04:49:38
2022-07-05,1656979200000,20237.99,20747.06,19300.0,20174.35,6946.697845,2024-03-27 04:49:38
2022-07-06,1657065600000,20174.35,20670.93,19765.75,20564.05,5210.425243,2024-03-27 04:49:38
2022-07-07,1657152000000,20564.05,21836.89,20250.0,21618.7,5862.289343,2024-03-27 04:49:38
2022-07-08,1657238400000,21618.7,22526.36,21183.18,21593.13,6770.345943,2024-03-27 04:49:38
2022-07-09,1657324800000,21593.13,21994.72,21323.05,21590.24,2508.779821,2024-03-27 04:49:38
2022-07-10,1657411200000,21590.24,21606.48,20639.57,20861.22,2728.357746,2024-03-27 04:49:38
2022-07-11,1657497600000,20861.22,20861.48,19880.0,19962.69,3387.391808,2024-03-27 04:49:38
2022-07-12,1657584000000,19962.69,20058.76,19249.3,19332.71,4684.517703,2024-03-27 04:49:38
2022-07-13,1657670400000,19332.71,20359.99,18911.04,20239.13,7839.893743,2024-03-27 04:49:38
2022-07-14,1657756800000,20239.13,20895.32,19625.76,20591.15,5756.575476,2024-03-27 04:49:38
2022-07-15,1657843200000,20591.15,21200.0,20383.34,20832.45,4373.489352,2024-03-27 04:49:38
2022-07-16,1657929600000,20832.45,21582.47,20473.64,21196.23,3138.949522,2024-03-27 04:49:38
2022-07-17,1658016000000,21196.23,21674.99,20755.72,20801.77,3033.067026,2024-03-27 04:49:38
2022-07-18,1658102400000,20801.77,22768.06,20764.1,22440.0,5617.596898,2024-03-27 04:49:38
2022-07-19,1658188800000,22440.0,23797.85,21581.99,23398.06,6696.447694,2024-03-27 04:49:38
2022-07-20,1658275200000,23398.06,24265.89,22919.4,23219.63,7007.354487,2024-03-27 04:49:38
2022-07-21,1658361600000,23219.63,23427.84,22345.85,23147.78,4741.754297,2024-03-27 04:49:38
2022-07-22,1658448000000,23147.78,23747.99,22506.0,22687.01,3585.480719,2024-03-27 04:49:38
2022-07-23,1658534400000,22687.01,22997.15,21945.31,22452.4,2405.627435,2024-03-27 04:49:38
2022-07-24,1658620800000,22452.4,23007.64,22262.75,22581.53,2032.943388,2024-03-27 04:49:38
2022-07-25,1658707200000,22581.53,22663.05,21254.9,21312.66,3573.508141,2024-03-27 04:49:38
2022-07-26,1658793600000,21312.66,21342.32,20710.36,21248.22,3067.313524,2024-03-27 04:49:38
2022-07-27,1658880000000,21248.22,23100.0,21042.46,22950.43,4708.315569,2024-03-27 04:49:38
2022-07-28,1658966400000,22950.43,24192.14,22577.19,23845.75,4912.810414,2024-03-27 04:49:38
2022-07-29,1659052800000,23845.75,24439.72,23427.6,23775.76,4283.444472,2024-03-27 04:49:38
2022-07-30,1659139200000,23775.76,24668.16,23512.92,23638.03,3430.733782,2024-03-27 04:49:38
2022-07-31,1659225600000,23638.03,24190.45,23233.94,23305.12,2132.808173,2024-03-27 04:49:38
2022-08-01,1659312000000,23305.12,23499.48,22852.3,23265.44,2259.666522,2024-03-27 04:49:38
2022-08-02,1659398400000,23265.44,23450.0,22657.2,22978.1,2698.984857,2024-03-27 04:49:38
2022-08-03,1659484800000,22978.1,23638.46,22685.78,22819.37,2076.332526,2024-03-27 04:49:38
2022-08-04,1659571200000,22819.37,23217.02,22404.72,22617.74,2278.79047,2024-03-27 04:49:38
2022-08-05,1659657600000,22617.74,23475.53,22591.61,23308.31,2485.564815,2024-03-27 04:49:38
2022-08-06,1659744000000,23308.31,23346.86,22910.01,22951.2,985.864994,2024-03-27 04:49:38
2022-08-07,1659830400000,22951.2,23396.97,22850.0,23177.58,890.846902,2024-03-27 04:49:38
2022-08-08,1659916800000,23177.58,24240.6,23159.87,23815.45,2284.475576,2024-03-27 04:49:38
2022-08-09,1660003200000,23815.45,23926.69,22875.0,23150.39,1956.630895,2024-03-27 04:49:38
2022-08-10,1660089600000,23150.39,24221.92,22664.06,23952.14,3440.139455,2024-03-27 04:49:38
2022-08-11,1660176000000,23952.14,24920.0,23857.13,23935.04,3553.309597,2024-03-27 04:49:38
2022-08-12,1660262400000,23935.04,24449.69,23589.76,24395.19,1689.441486,2024-03-27 04:49:38
2022-08-13,1660348800000,24395.19,24880.13,24299.94,24437.66,1464.78086,2024-03-27 04:49:38
2022-08-14,1660435200000,24437.66,25040.0,24150.0,24303.56,1550.748524,2024-03-27 04:49:38
2022-08-15,1660521600000,24303.56,25204.62,23772.42,24095.41,2639.302276,2024-03-27 04:49:38
2022-08-16,1660608000000,24095.41,24241.85,23678.49,23859.05,1700.267786,2024-03-27 04:49:38
2022-08-17,1660694400000,23859.05,24440.71,23187.51,23335.92,2494.748623,2024-03-27 04:49:38
2022-08-18,1660780800000,23335.92,23594.7,23097.68,23187.3,1689.865001,2024-03-27 04:49:38
2022-08-19,1660867200000,23187.3,23199.37,20785.07,20827.96,5178.872814,2024-03-27 04:49:38
2022-08-20,1660953600000,20827.96,21370.11,20768.12,21137.82,2911.976528,2024-03-27 04:49:38
2022-08-21,1661040000000,21137.82,21783.45,21068.22,21516.52,1931.580462,2024-03-27 04:49:38
2022-08-22,1661126400000,21516.52,21540.0,20899.33,21399.3,2556.736212,2024-03-27 04:49:38
2022-08-23,1661212800000,21399.3,21678.55,20895.01,21519.02,2314.974876,2024-03-27 04:49:38
2022-08-24,1661299200000,21519.02,21897.64,21154.25,21366.01,1822.516966,2024-03-27 04:49:38
2022-08-25,1661385600000,21366.01,21811.0,21312.51,21563.81,1602.992599,2024-03-27 04:49:38
2022-08-26,1661472000000,21563.81,21868.78,20115.0,20244.11,4770.011922,2024-03-27 04:49:38
2022-08-27,1661558400000,20244.11,20371.8,19799.0,20043.3,2887.359237,2024-03-27 04:49:38
2022-08-28,1661644800000,20043.3,20158.75,19526.89,19555.66,1754.10149,2024-03-27 04:49:38
2022-08-29,1661731200000,19555.66,20427.41,19553.08,20293.48,2705.206325,2024-03-27 04:49:38
2022-08-30,1661817600000,20293.48,20574.55,19541.52,19811.52,2888.176734,2024-03-27 04:49:38
2022-08-31,1661904000000,19811.52,20494.03,19801.94,20051.21,2059.097645,2024-03-27 04:49:38
2022-09-01,1661990400000,20051.21,20203.29,19568.0,20133.28,2278.576658,2024-03-27 04:49:38
2022-09-02,1662076800000,20133.28,20434.07,19760.0,19955.34,2980.69022,2024-03-27 04:49:38
2022-09-03,1662163200000,19955.34,20049.0,19657.01,19833.16,934.81972,2024-03-27 04:49:38
2022-09-04,1662249600000,19833.16,20023.7,19591.01,20001.27,1272.552372,2024-03-27 04:49:38
2022-09-05,1662336000000,20001.27,20057.44,19640.66,19794.78,1486.096903,2024-03-27 04:49:38
2022-09-06,1662422400000,19794.78,20178.84,18650.96,18789.67,9917.199961,2024-03-27 04:49:38
2022-09-07,1662508800000,18789.67,19462.01,18525.51,19291.68,10226.076906,2024-03-27 04:49:38
2022-09-08,1662595200000,19291.68,19458.29,19015.1,19317.14,9319.062746,2024-03-27 04:49:38
2022-09-09,1662681600000,19317.14,21629.15,19291.51,21364.44,15658.380313,2024-03-27 04:49:38
2022-09-10,1662768000000,21364.44,21806.64,21116.39,21645.83,10141.894331,2024-03-27 04:49:38
2022-09-11,1662854400000,21645.83,21865.56,21344.7,21823.17,10159.162556,2024-03-27 04:49:38
2022-09-12,1662940800000,21823.17,22484.14,21545.45,22394.49,12758.906423,2024-03-27 04:49:38
2022-09-13,1663027200000,22394.49,22800.35,19872.68,20172.78,17393.000722,2024-03-27 04:49:38
2022-09-14,1663113600000,20172.78,20533.32,19623.37,20224.55,10286.717736,2024-03-27 04:49:38
2022-09-15,1663200000000,20224.55,20328.84,19500.0,19700.98,15309.748898,2024-03-27 04:49:38
2022-09-16,1663286400000,19700.98,19890.0,19335.0,19807.09,10869.969724,2024-03-27 04:49:38
2022-09-17,1663372800000,19807.09,20186.41,19745.41,20112.0,7160.104206,2024-03-27 04:49:38
2022-09-18,1663459200000,20112.0,20117.19,19335.26,19416.95,10339.976038,2024-03-27 04:49:38
2022-09-19,1663545600000,19416.95,19685.0,18252.0,19535.58,19308.471492,2024-03-27 04:49:38
2022-09-20,1663632000000,19535.58,19634.8,18725.0,18875.72,14739.245334,2024-03-27 04:49:38
2022-09-21,1663718400000,18875.72,19973.62,18137.44,18459.81,25010.862661,2024-03-27 04:49:38
2022-09-22,1663804800000,18459.81,19528.59,18359.11,19397.79,31107.745864,2024-03-27 04:49:38
2022-09-23,1663891200000,19397.79,19500.0,18533.32,19287.95,25769.583002,2024-03-27 04:49:38
2022-09-24,1663977600000,19287.95,19312.49,18806.0,18918.62,12318.194941,2024-03-27 04:49:38
2022-09-25,1664064000000,18918.62,19185.45,18631.69,18806.85,10335.961544,2024-03-27 04:49:38
2022-09-26,1664150400000,18806.85,19317.06,18681.23,19225.7,21738.984522,2024-03-27 04:49:38
2022-09-27,1664236800000,19225.7,20383.48,18812.6,19076.02,38366.885709,2024-03-27 04:49:38
2022-09-28,1664323200000,19076.02,19776.68,18468.11,19413.5,33819.821532,2024-03-27 04:49:38
2022-09-29,1664409600000,19413.5,19643.92,18842.36,19591.57,18815.481989,2024-03-27 04:49:38
2022-09-30,1664496000000,19591.57,20181.4,19154.67,19421.9,15431.264253,2024-03-27 04:49:38
2022-10-01,1664582400000,19421.9,19483.3,19161.74,19311.15,6395.494739,2024-03-27 04:49:38
2022-10-02,1664668800000,19311.15,19395.76,18921.46,19058.81,8467.058583,2024-03-27 04:49:38
2022-10-03,1664755200000,19058.81,19714.24,18962.08,19628.05,13583.105197,2024-03-27 04:49:38
2022-10-04,1664841600000,19628.05,20460.0,19493.08,20337.71,15544.788295,2024-03-27 04:49:38
2022-10-05,1664928000000,20337.71,20361.59,19736.83,20161.1,15353.507211,2024-03-27 04:49:38
2022-10-06,1665014400000,20161.1,20455.04,19852.61,19961.77,25944.180175,2024-03-27 04:49:38
2022-10-07,1665100800000,19961.77,20065.44,19321.58,19527.0,25607.60881,2024-03-27 04:49:38
2022-10-08,1665187200000,19527.0,19626.0,19241.0,19414.41,7997.482918,2024-03-27 04:49:38
2022-10-09,1665273600000,19414.41,19555.2,19317.13,19438.5,5824.71266,2024-03-27 04:49:38
2022-10-10,1665360000000,19438.5,19526.01,19022.0,19130.45,11979.126899,2024-03-27 04:49:38
2022-10-11,1665446400000,19130.45,19267.33,18857.12,19058.0,10645.539935,2024-03-27 04:49:38
2022-10-12,1665532800000,19058.0,19240.0,18960.68,19154.93,9170.645859,2024-03-27 04:49:38
2022-10-13,1665619200000,19154.93,19507.0,18160.47,19374.98,26318.981601,2024-03-27 04:49:38
2022-10-14,1665705600000,19374.98,19950.57,19074.3,19175.68,19061.936727,2024-03-27 04:49:38
2022-10-15,1665792000000,19175.68,19226.0,18980.0,19071.34,4578.572454,2024-03-27 04:49:38
2022-10-16,1665878400000,19071.34,19424.73,19066.01,19264.83,5464.351201,2024-03-27 04:49:38
2022-10-17,1665964800000,19264.83,19677.4,19155.58,19550.15,13401.406119,2024-03-27 04:49:38
2022-10-18,1666051200000,19550.15,19704.7,19093.64,19328.0,19851.650147,2024-03-27 04:49:38
2022-10-19,1666137600000,19328.0,19359.37,19074.6,19123.0,11681.708963,2024-03-27 04:49:38
2022-10-20,1666224000000,19123.0,19343.0,18905.83,19043.65,14041.432194,2024-03-27 04:49:38
2022-10-21,1666310400000,19043.65,19249.92,18662.0,19163.1,14718.208714,2024-03-27 04:49:38
2022-10-22,1666396800000,19163.1,19261.01,19112.9,19202.45,2702.929723,2024-03-27 04:49:38
2022-10-23,1666483200000,19202.45,19695.0,19069.51,19569.0,8009.080534,2024-03-27 04:49:38
2022-10-24,1666569600000,19569.0,19600.5,19156.01,19331.0,13895.97603,2024-03-27 04:49:38
2022-10-25,1666656000000,19331.0,20419.12,19238.66,20081.22,24286.253374,2024-03-27 04:49:38
2022-10-26,1666742400000,20081.22,21018.0,20048.64,20769.66,31839.081583,2024-03-27 04:49:38
2022-10-27,1666828800000,20769.66,20873.28,20200.0,20295.32,24295.889726,2024-03-27 04:49:38
2022-10-28,1666915200000,20295.32,20750.0,20000.0,20591.65,23718.493897,2024-03-27 04:49:38
2022-10-29,1667001600000,20591.65,21082.91,20553.23,20808.44,11562.027673,2024-03-27 04:49:38
2022-10-30,1667088000000,20808.44,20932.0,20514.0,20627.18,7798.174637,2024-03-27 04:49:38
2022-10-31,1667174400000,20627.18,20841.61,20237.18,20491.17,15871.511441,2024-03-27 04:49:38
2022-11-01,1667260800000,20491.17,20695.0,20330.35,20483.43,13586.383872,2024-03-27 04:49:38
2022-11-02,1667347200000,20483.43,20799.0,20058.97,20151.84,16151.3772,2024-03-27 04:49:38
2022-11-03,1667433600000,20151.84,20393.52,20029.42,20209.59,8708.091138,2024-03-27 04:49:38
2022-11-04,1667520000000,20209.59,21300.0,20182.04,21143.84,22757.053147,2024-03-27 04:49:38
2022-11-05,1667606400000,21143.84,21480.0,21080.27,21298.28,10124.972758,2024-03-27 04:49:38
2022-11-06,1667692800000,21298.28,21366.0,20887.3,20908.35,9006.331751,2024-03-27 04:49:38
2022-11-07,1667779200000,20908.35,21070.71,20384.44,20589.55,18547.591297,2024-03-27 04:49:38
2022-11-08,1667865600000,20589.55,20679.66,17531.0,18545.0,49190.843966,2024-03-27 04:49:38
2022-11-09,1667952000000,18545.0,18587.78,15530.0,15910.69,48135.871722,2024-03-27 04:49:38
2022-11-10,1668038400000,15910.69,18150.0,15736.68,17600.05,29581.719845,2024-03-27 04:49:38
2022-11-11,1668124800000,17600.05,17692.14,16364.0,17058.81,31012.732996,2024-03-27 04:49:38
2022-11-12,1668211200000,17058.81,17110.0,16636.1,16814.0,7572.216075,2024-03-27 04:49:38
2022-11-13,1668297600000,16814.0,16951.5,16235.01,16340.57,6378.291943,2024-03-27 04:49:38
2022-11-14,1668384000000,16340.57,17188.88,15825.88,16620.26,17927.973339,2024-03-27 04:49:38
2022-11-15,1668470400000,16620.26,17123.0,16527.0,16894.5,12374.208004,2024-03-27 04:49:38
2022-11-16,1668556800000,16894.5,17016.66,16380.0,16658.23,8494.660744,2024-03-27 04:49:38
2022-11-17,1668643200000,16658.23,16747.96,16415.56,16692.1,4668.039281,2024-03-27 04:49:38
2022-11-18,1668729600000,16692.1,16991.0,16542.42,16696.97,4773.828947,2024-03-27 04:49:38
2022-11-19,1668816000000,16696.97,16817.48,16552.99,16695.81,2030.627192,2024-03-27 04:49:38
2022-11-20,1668902400000,16695.81,16749.18,16183.73,16278.35,3915.650168,2024-03-27 04:49:38
2022-11-21,1668988800000,16278.35,16318.32,15484.34,15782.91,6534.772374,2024-03-27 04:49:38
2022-11-22,1669075200000,15782.91,16302.26,15622.5,16222.53,9184.816177,2024-03-27 04:49:38
2022-11-23,1669161600000,16222.53,16700.0,16159.01,16603.73,8032.858835,2024-03-27 04:49:38
2022-11-24,1669248000000,16603.73,16808.9,16457.92,16598.08,5154.478213,2024-03-27 04:49:38
2022-11-25,1669334400000,16598.08,16623.79,16343.4,16522.0,5110.683685,2024-03-27 04:49:38
2022-11-26,1669420800000,16522.0,16696.22,16387.15,16462.86,3498.455043,2024-03-27 04:49:38
2022-11-27,1669507200000,16462.86,16597.25,16403.53,16429.75,2944.144089,2024-03-27 04:49:38
2022-11-28,1669593600000,16429.75,16488.7,16000.0,16217.36,6637.168156,2024-03-27 04:49:38
2022-11-29,1669680000000,16217.36,16546.56,16101.0,16442.15,4903.028171,2024-03-27 04:49:38
2022-11-30,1669766400000,16442.15,17250.0,16428.42,17163.07,8424.56736,2024-03-27 04:49:38
2022-12-01,1669852800000,17163.07,17317.71,16863.5,16978.95,5679.99979,2024-03-27 04:49:38
2022-12-02,1669939200000,16978.95,17102.0,16780.39,17088.59,3675.066924,2024-03-27 04:49:38
2022-12-03,1670025600000,17088.59,17152.9,16861.54,16885.56,1908.132235,2024-03-27 04:49:38
2022-12-04,1670112000000,16885.56,17200.0,16884.65,17105.45,2839.832396,2024-03-27 04:49:38
2022-12-05,1670198400000,17105.45,17415.91,16867.67,16963.99,4887.118772,2024-03-27 04:49:38
2022-12-06,1670284800000,16963.99,17104.08,16904.6,17084.99,3221.637902,2024-03-27 04:49:38
2022-12-07,1670371200000,17084.99,17138.0,16689.0,16836.0,2849.864052,2024-03-27 04:49:38
2022-12-08,1670457600000,16836.0,17295.05,16730.0,17224.74,3867.291389,2024-03-27 04:49:38
2022-12-09,1670544000000,17224.74,17343.65,17058.58,17127.74,3186.18431,2024-03-27 04:49:38
2022-12-10,1670630400000,17127.74,17224.04,17091.32,17125.6,1651.503318,2024-03-27 04:49:38
2022-12-11,1670716800000,17125.6,17267.99,17059.92,17089.8,2009.59148,2024-03-27 04:49:38
2022-12-12,1670803200000,17089.8,17239.24,16870.8,17207.18,3831.887075,2024-03-27 04:49:38
2022-12-13,1670889600000,17207.18,17977.0,17079.31,17778.49,6979.827724,2024-03-27 04:49:38
2022-12-14,1670976000000,17778.49,18378.5,17658.0,17804.08,8759.110759,2024-03-27 04:49:38
2022-12-15,1671062400000,17804.08,17852.3,17270.0,17358.15,5543.619824,2024-03-27 04:49:38
2022-12-16,1671148800000,17358.15,17522.98,16531.21,16634.6,7691.687467,2024-03-27 04:49:38
2022-12-17,1671235200000,16634.6,16796.63,16580.63,16778.09,3232.398773,2024-03-27 04:49:38
2022-12-18,1671321600000,16778.09,16863.0,16663.11,16738.48,2251.370623,2024-03-27 04:49:38
2022-12-19,1671408000000,16738.48,16815.09,16267.82,16440.6,4315.124157,2024-03-27 04:49:38
2022-12-20,1671494400000,16440.6,17054.5,16398.04,16897.99,6468.452822,2024-03-27 04:49:38
2022-12-21,1671580800000,16897.99,16924.08,16730.25,16825.64,3529.107655,2024-03-27 04:49:38
2022-12-22,1671667200000,16825.64,16867.64,16563.68,16821.46,4284.281781,2024-03-27 04:49:38
2022-12-23,1671753600000,16821.46,16940.0,16703.43,16782.72,4628.548899,2024-03-27 04:49:38
2022-12-24,1671840000000,16782.72,16862.07,16778.8,16833.79,1804.624735,2024-03-27 04:49:38
2022-12-25,1671926400000,16833.79,16853.88,16720.0,16829.75,2354.123749,2024-03-27 04:49:38
